# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.200805544468232,4.709550419100839,0.00035112130069529703,0,3.0,0.0035890449034711312,180.0,0.0,0.14685702181344873
 0.04838734688216063,2.204317547475608,4.709550440623175,0.00035112130069529703,0.14516204064648192,3.000000000000001,0.0035890449034711312,-179.99289397834346,0.036248538691842115,1.078894280912633
 0.06814548558359297,2.2077712552757025,4.70955050496,0.0010673249558929504,0.20443645675077896,3.0000000000000004,0.0037445812770456797,-179.971577035497,0.049093676769430945,2.373547587127954
 0.08311232173915165,2.2111670315031957,4.709550611766035,0.0018021019723749804,0.24933696521745496,2.999999999999999,0.0039088695202673315,-179.93605253765304,0.0605436976242669,3.9924595012421658
 0.09556741191501841,2.2145052397927674,4.709550760696002,0.0025561791858656354,0.28670223574505527,3.0,0.004082476200964315,-179.88632609454157,0.07147954617324138,5.902027366377935
 0.10639767955513091,2.217786243779097,4.709550951404624,0.003330321801715618,0.3191930386653927,2.9999999999999973,0.004266024500778764,-179.82240555854443,0.08228038409180435,8.083468536234575
 0.1160599346550393,2.2210104070968635,4.709551183546619,0.004125335862529077,0.34817980396511794,3.0000000000000027,0.004460293202293019,-179.74430102345525,0.09316292627726513,10.525711458826358
 0.12482667702021687,2.224178093380746,4.7095514567767145,0.004942071235187891,0.37448003106065064,3.0000000000000018,0.004665984332783454,-179.65202482288552,0.1042737860889215,13.222331170231213
 0.13287618759427614,2.227289666265425,4.709551770749627,0.005781424178907858,0.3986285627828285,3.0000000000000053,0.004883988124382494,-179.54559152831703,0.11572496403832384,16.17000662498921
 0.14033280677277093,2.2303454893855794,4.709552125120082,0.006644341165186645,0.4209984203183129,3.0000000000000036,0.005115172892355698,-179.42501794680075,0.1276101169231811,19.367658125885512
 0.14728743327548263,2.233345926375889,4.709552519542799,0.007531821866354739,0.441862299826448,2.999999999999996,0.005360583283454429,-179.290323118303,0.1400133441720674,22.81592945046534
 0.1538089649065938,2.2362913408710323,4.709552953672502,0.00844492331915053,0.46142689471978143,2.9999999999999956,0.005621276200873124,-179.1415283126986,0.15301422179558777,26.51686174485616
 0.1599511429612019,2.23918209650569,4.709553427163912,0.009384763914306324,0.4798534288836057,3.0,0.005898374099360244,-178.97865702641226,0.16669112547947265,30.473682158823692
 0.16575687548745405,2.2420185569145414,4.709553939671751,0.01035252800334008,0.4972706264623622,3.0,0.006193247667658924,-178.8017349787081,0.1811235180684237,34.69066537909478
 0.17126109020899338,2.2448010857322656,4.709554490850739,0.011349470737909293,0.5137832706269801,2.99999999999999,0.006507300574112031,-178.6107901076285,0.19639376624175134,39.17304396071227
 0.17649268625887007,2.247530046593542,4.709555080355601,0.012376923589600046,0.5294780587766102,3.0000000000000053,0.0068420261684633416,-178.405852565582,0.21258855897947682,43.926952928657165
 0.18147591037084748,2.250205803133051,4.709555707841057,0.013436300022637106,0.5444277311125425,3.0000000000000058,0.007199171315807879,-178.1869547145822,0.2298003167890617,48.95939958700563
 0.18623135254147818,2.2528287189854708,4.7095563729618295,0.014529102139920105,0.5586940576244346,2.9999999999999942,0.007580569459761984,-177.9541311211374,0.24812837240349522,54.2782527454612
 0.1907766825376818,2.2553991577854813,4.709557075372639,0.01565692747391489,0.5723300476130454,3.0,0.007988282017246348,-177.70741855079194,0.26768036768506714,59.89224762120031
 0.195127205331872,2.257917483167762,4.70955781472821,0.016821477015085993,0.5853816159956161,3.000000000000019,0.008424588375329355,-177.44685596232063,0.2885734493734492,65.81100400782698
 0.19929628715762854,2.260384058766993,4.709558590683262,0.018024563338264712,0.5978888614728857,2.9999999999999867,0.008891922551951818,-177.1724845015768,0.3109358533716898,72.04505620928892
 0.2032956872794791,2.262799248217853,4.709559402892518,0.019268120228127163,0.6098870618384373,2.9999999999999862,0.009393132362147264,-176.88434749499464,0.33215011745110695,77.9585086014935
 0.20716770917499736,2.265163415155022,4.709560251010699,0.020554212755496803,0.6112667193588617,0.35631449347465277,0.00993120740717693,-176.5824904427477,0.3483319823602392,82.58642521289022
 0.21098830596642534,2.267476923213179,4.709561134692528,0.021885048809654084,0.5998049289845778,-2.999999999999971,0.010509544909588374,-176.26696101156384,0.3617082280942352,86.40198922550083
 0.2147978477063371,2.2697401360270044,4.709562053592726,0.023262991402248592,0.5883763037648425,-3.0000000000000218,0.011131953554281229,-175.9378090271979,0.37583162903634226,90.22671299766152
 0.21859630771055935,2.271953417231176,4.7095630073660155,0.024690572813464838,0.5769809237521757,-3.000000000000007,0.011802519197203454,-175.59508646656383,0.3907577458896058,94.06019690964398
 0.2223836590955355,2.274117130460375,4.709563995667117,0.026170509703549998,0.5656188695972472,-3.0000000000000147,0.012525974997108932,-175.23884744952696,0.4065474662829277,97.90204020390696
 0.2261598747739747,2.27623163934928,4.709565018150755,0.027705720619757318,0.5542902225619296,-2.9999999999999925,0.013307551889528221,-174.86914823035778,0.42326735681758126,101.75184106427474
 0.22992492745019208,2.2782973075325703,4.709566074471649,0.029299344514298806,0.5429950645332775,-2.9999999999999925,0.014153054560105205,-174.4860471888487,0.4409906345648741,105.60919669897277
 0.2336787896150908,2.2803144986449264,4.709567164284521,0.03095476257246657,0.5317334780385813,-3.0000000000000075,0.015069061793240706,-174.08960482109507,0.4597977087270431,109.47370342802472
